time[sec],ax[m/s^2],ay[m/s^2],az[m/s^2],roll_rate[deg/s],pitch_rate[deg/s],yaw_rate[deg/s],roll[deg],pitch[deg],yaw[deg],lat[deg],lon[deg],alt[m],gss_linear_x[m/s],gss_linear_y[m/s],gss_linear_z[m/s],gss_angular_x[rad/s],gss_angular_y[rad/s],gss_angular_z[rad/s]
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,-0.01547159906476736,-0.008510353043675423,-9.798768043518066,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00024336519709322602,-0.00018214574083685875,0.0004167142906226218,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
